smiles,u0_atom
[H]C#CC(O[H])(C([H])([H])[H])C([H])([H])O[H],0.227673029
[H]N=C(N([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-0.515383387
[H]C1=C([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],-1.705206847
[H]N([H])C([H])(C([H])([H])[H])C([H])(OC([H])([H])[H])C([H])([H])[H],-1.396175776
[H]N1C2([H])C([H])([H])OC([H])([H])C12C([H])([H])[H],-0.169607768
[H]C([H])([H])C([H])(C#N)C1([H])C([H])([H])C1([H])[H],-0.490976752
[H]C([H])=C([H])C([H])([H])N([H])C(=S)N([H])[H],1.115823301
[H]N=C([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],0.189582526
[H]N1C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])[H],-1.589768847
[H]C1OC([H])([H])C([H])(C=1[H])C([H])([H])[H],0.534954359
[H]OC([H])([H])C#CC([H])(N([H])[H])C([H])([H])[H],-0.085979151
[H]C#CC(=O)C([H])=C([H])[H],1.891496671
[H]OC([H])(C#N)C1([H])C([H])([H])C1([H])[H],-0.539386236
[H]C#CC(=O)OC([H])=C([H])[H],1.417272163
[H]C1=NN(C([H])([H])[H])C([H])([H])C1=C([H])[H],0.135878956
[H]OC([H])([H])C1([H])N(C([H])([H])C([H])([H])[H])C1([H])[H],-0.745048028
[H]C1=NN([H])C([H])(C1=C([H])[H])C([H])([H])[H],0.11268368
[H]C1=NOC([H])(O1)C([H])=C([H])[H],1.406863451
[H]C#CC([H])(OC([H])([H])[H])C([H])([H])[H],0.721727928
[H]C(=O)N(C([H])=C([H])[H])C([H])([H])C([H])([H])[H],-0.276835448
[H]OC([H])([H])C(OC([H])([H])C([H])([H])[H])=C([H])[H],-0.467512285
[H]C1C(=O)C([H])([H])C([H])([H])C=1C([H])([H])[H],-0.294736638
[H]C([H])=C([H])C1([H])N([H])C1([H])C([H])([H])[H],0.330055274
[H]C([H])([H])OC([H])([H])C1([H])OC1([H])C([H])([H])[H],-0.402727025
[H]C([H])=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N([H])[H],-1.064084025
[H]C#CC#CC([H])([H])C([H])=C([H])[H],0.460298769
[H]N([H])C1(C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.905351167
[H]N([H])C(=O)C([H])([H])C1([H])OC1([H])[H],1.007249667
[H]N([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H],-0.028641505
[H]C1OC2([H])C([H])([H])C([H])(C=1[H])C2([H])[H],-0.110385786
[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])=O,-0.524805066
[H]C#CC([H])([H])C#CC#N,-1.690311621
[H]N1C(=O)C([H])(N([H])C([H])([H])[H])C1([H])[H],0.32713904
[H]C([H])=C(OC([H])([H])[H])C([H])([H])N([H])C([H])([H])[H],-0.742221525
[H]C(=O)C1([H])C([H])([H])C1([H])C([H])([H])[H],0.566270225
[H]C#CC1([H])C([H])([H])OC1([H])[H],1.348807962
[H]C([H])=C([H])OC1([H])C([H])([H])C([H])([H])C1([H])[H],-0.691927705
[H]O[N][C]([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.725083042
[H]C([H])=C([H])C([H])(C#N)C#N,1.307352575
[H]N(C([H])([H])[H])C([H])([H])C#CC([H])([H])C([H])([H])[H],-0.964976935
[H]C#CC([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H],-0.67730167
[H]OC1(C([H])([H])[H])C([H])([H])C1([H])N([H])C([H])([H])[H],-0.758866491
[H]C#CC(=C([H])[H])C1([H])C([H])([H])C1([H])[H],-0.259338044
[H]OC(=O)C#CC([H])([H])C([H])([H])[H],0.703333222
[H]N([H])C(=O)C([H])([H])N([H])C([H])([H])C([H])([H])[H],-0.367597622
[H][C]([H])[N]N([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],-0.384063128
[H]C1OC([H])=C(C=1[H])C([H])([H])N([H])[H],0.339880739
[H]OC([H])([H])C1([H])OC([H])([H])C1([H])C([H])([H])[H],-0.457597089
[H]C1([H])N2C([H])([H])C2([H])C([H])([H])C1([H])[H],0.269038686
[H]OC([H])([H])C([H])([H])C1(OC1([H])[H])C([H])([H])[H],-0.458539257
[H]C([H])=C([H])C([H])(C([H])=C([H])[H])N([H])C([H])([H])[H],-0.995889015
[H]N(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[H],-0.08570996
[H]C#CC(=O)C(=O)N([H])[H],1.297527109
[H]OC1OC([H])=C(C=1[H])N([H])[H],1.201470849
[H]C(=O)C(=C([H])C([H])=C([H])[H])C([H])([H])[H],-0.175888888
[H]C#CC1OC([H])([H])C([H])([H])C=1[H],0.54998418
[H]C(=O)C([H])(C([H])=O)C([H])([H])[H],1.403229375
[H]C1=C([H])C([H])([H])C2([H])OC2([H])C1([H])[H],0.06064012
[H]N1C([H])([H])C([H])([H])C2([H])C([H])([H])C12[H],0.265045689
[H]C1C(=O)N([H])OC=1C([H])([H])[H],1.266390704
[H]N(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[H],-0.08570996
[H]C(=O)C([H])=C([H])C([H])([H])[H],1.852149945
[H]C([H])([H])C12OC([H])([H])C([H])([H])C1([H])C2([H])[H],-0.757924323
[H]C(=O)C([H])=C([H])N(C([H])([H])[H])C([H])([H])[H],-0.217882657
[H]C#CC(=O)N([H])OC([H])([H])[H],1.513059232
[H]OC1([H])C([H])([H])N([H])C1([H])C([H])([H])C([H])([H])[H],-0.759763794
[H]C([H])=C1C(=NN([H])C1([H])[H])C([H])([H])[H],-0.530009422
[H]OC1([H])C([H])([H])C1([H])N([H])[H],1.893784794
[H]N=C1N([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-0.042459967
[H]C([H])=C([H])OC([H])=C([H])OC([H])([H])[H],0.231845486
[H]OC([H])(C([H])([H])N([H])[H])C([H])([H])N([H])C([H])([H])[H],-0.845635668
[H]C([H])([H])N1C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])[H],-1.626109609
[H]C([H])=C1C(=O)OC([H])([H])C1([H])[H],0.590721725
[H]C#CC(=O)OC([H])([H])[H],2.102497416
[H]C([H])=C(C([H])([H])[H])S(=O)(=O)N([H])[H],0.453568998
[H]C1C([H])=C(N([H])C=1C([H])([H])[H])C([H])([H])[H],0.301745371
[H]OC([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])N([H])[H],-0.555627416
[H]N1C([H])([H])C2([H])C([H])(N([H])[H])C2([H])C1([H])[H],-0.479939928
[H]C([H])([H])C(=O)C([H])([H])C1([H])OC1([H])[H],0.122912931
[H]C([H])=C(C#N)C([H])([H])C([H])([H])[H],0.815810123
[H]C1OC([H])([H])C([H])([H])C([H])([H])C=1C([H])([H])[H],-0.819389562
[H]C([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-1.585596389
[H]OC([H])([H])C(=C([H])[H])C1([H])OC1([H])[H],0.226910321
[H]N([H])C(=O)C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],-0.402143779
[H]C#CC([H])(C([H])([H])N([H])[H])C([H])([H])C([H])([H])[H],-0.971886166
[H]OC1OC([H])=C([H])C=1[H],1.958211132
[H]C1=C(C(=C([H])N1[H])C([H])([H])[H])N([H])[H],0.806343579
[H]OC1(C([H])([H])C([H])([H])N([H])[H])C([H])([H])C1([H])[H],-0.77317847
[H]OC([H])(C([H])=C([H])[H])C([H])([H])N([H])[H],0.531724069
[H]C1C([H])=C([H])N(C=1[H])C([H])([H])[H],0.742231296
[H]C([H])([H])[C]([N]N1C([H])([H])C1([H])[H])C([H])([H])[H],-0.379666345
[H]N1C2([H])C3([H])OC([H])(C3([H])[H])C12[H],0.650123168
[H]C(C#CC([H])([H])[H])=C([H])C([H])([H])C([H])([H])[H],-0.958516355
[H]C([H])([H])N1C([H])([H])C([H])(C1([H])[H])C([H])([H])C([H])([H])[H],-1.049816911
[H]C#CC(C(=O)C([H])([H])[H])=C([H])[H],0.540383041
[H]C(=O)C#CC([H])([H])C#N,1.733167599
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],0.411530364
C([H])([H])([H])[H],5.055745125
[H]C([H])([H])C([H])([H])C(C#N)(C([H])([H])[H])C([H])([H])[H],-1.149507248
[H]C(=C([H])C([H])([H])C([H])([H])[H])C([H])([H])C#N,-0.526106155
[H][C]([N]N([H])[H])C([H])([H])C([H])([H])C([H])=C([H])[H],-0.407078944
[H]C([H])([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],-0.25467207
[H]C(=O)OC([H])([H])C(=C([H])[H])C([H])([H])[H],0.056063876
[H]C1=C([H])C([H])(C([H])([H])N([H])[H])C([H])([H])C1([H])[H],-1.121376806
[H]OC([H])(C([H])=C([H])C#N)C([H])([H])[H],0.37456149
[H]C1C(=O)C([H])([H])C([H])([H])C=1C([H])([H])[H],-0.294736638
[H]C([H])=C1OC([H])([H])C([H])(N([H])[H])C1([H])[H],-0.227573527
[H]C([H])([H])C1([H])OC2([H])C([H])([H])C2([H])O1,0.164861835
[H]N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-2.332600937
[H]C1=NSC([H])=C1OC([H])([H])[H],1.486992587
[H]O[N][C]([H])C(=O)C([H])([H])C([H])([H])[H],0.731777719
[H]C#CC([H])([H])C([H])([H])O[N][C]([H])[H],0.681797955
[H]C1=NC([H])([H])C([H])(N1[H])C([H])([H])[H],0.732002045
[H]C#CC([H])(O[H])C([H])([H])[H],1.996884881
[H]C1C(=O)N([H])C([H])([H])C([H])([H])C=1[H],0.141128177
[H]N([H])C([H])([H])C1([H])OC([H])([H])OC1([H])[H],0.071856404
[H]C([H])=C(C#N)C([H])([H])C([H])([H])C([H])([H])[H],-0.511973637
[H]C(=C(C#N)OC([H])([H])[H])C([H])([H])[H],0.434860236
[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])O[H],-0.457821415
[H]N(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-2.289261213
[H]N=C([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],0.189582526
[H]ON=C1N([H])C([H])([H])C([H])([H])C1([H])[H],-0.317348668
[H]C([H])=C([H])OC([H])=C([H])C([H])=C([H])[H],-0.087145645
[H]C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])([H])[H],-0.41542386
[H]C([H])=C([H])OC(=O)C([H])=C([H])[H],0.679554699
[H]OS([O])([O])C(=C([H])[H])C([H])([H])[H],-0.154533082
[H]C#CC([H])([H])N(C([H])=O)N([H])[H],1.192452956
[H]OC([H])([H])C#CC([H])=O,2.161898858
[H]C([H])=C([H])N1C([H])=C([H])C([H])=C1[H],0.047090848
[H]N(N=C(C#N)C([H])([H])[H])C([H])([H])[H],0.718183582
[H]C([H])=C(C#N)C([H])=C([H])C([H])([H])[H],-0.44974569
[H]N=C1SC([H])=C([H])N1C([H])([H])[H],-1.144572082
[H]C(=O)C([H])=C([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.80418028
[H]N=C([H])N([H])OC([H])([H])C([H])=C([H])[H],0.54518361
[H]C([H])=C1OC([H])([H])C2([H])C([H])([H])C12[H],-0.141970843
[H]C1=NOC([H])([H])C([H])([H])C1=O,-0.115679873
[H]C([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])[H],-0.257722899
[H]C1([H])OC12C([H])([H])C([H])([H])C([H])([H])C2([H])[H],-0.773896312
[H]C([H])([H])OC1(C([H])([H])[H])C([H])([H])C1([H])[H],0.014114972
[H]C1=NOC([H])=C1C([H])([H])[H],1.725361065
[H]C(=C([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],-1.607714902
[H]N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],-1.634409659
[H]OC1([H])C([H])([H])C2([H])C([H])([H])C2([H])C1([H])[H],-0.783766643
[H]C(=O)C1([H])C([H])([H])C1([H])C([H])([H])[H],0.566270225
[H]C([H])([H])C([H])([H])N1C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-1.6331983
[H]ON=C(C([H])=C([H])[H])C([H])([H])[H],1.257731732
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])=O,0.793960801
[H]OC([H])([H])C([H])=C([H])[H],2.632623886
[H]C([H])([H])C1([H])OC([H])([H])C([H])([H])C([H])([H])O1,-0.52615102
[H]C1SC(=NC([H])([H])[H])N([H])C=1[H],0.534505707
[H]OC1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],-1.367013437
[H]OC([H])([H])C(=NN([H])[H])C([H])([H])C([H])([H])[H],-0.171222913
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-2.33838854
[H]N(C(C#N)=NC([H])([H])[H])C([H])([H])[H],0.655192929
[H][C]([H])[N][N][C]([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.442567268
[H]OC([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],-1.097015036
[H]C#CC(=O)C([H])([H])C([H])([H])[H],1.245977066
[H]C1=C(OC([H])([H])[H])C([H])([H])N([H])C1([H])[H],-0.171267779
[H]C([H])=C([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],-0.263600233
[H]C(=O)C([H])(OC([H])=C([H])[H])C([H])([H])[H],0.142967648
[H]C1([H])C([H])([H])C([H])(C1([H])[H])C1([H])C([H])([H])C1([H])[H],-1.652086523
[H]C([H])([H])C1([H])C([H])([H])N2C([H])([H])C2([H])C1([H])[H],-1.06080887
[H]N([H])C(C#CC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-1.011412353
[H]O[N]C([H])=C([H])[C]([H])C([H])([H])[H],1.222063947
[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H],-0.134837286
[H]OC([H])([H])C([H])(N([H])[H])C([H])([H])N([H])C([H])([H])[H],-0.833925867
[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])N1C([H])([H])C1([H])[H],-1.626019878
[H]OC1([H])C([H])([H])C([H])([H])N([H])C1([H])C([H])([H])[H],-0.851692461
[H]C1=C([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-1.718845849
[H]N=C(N([H])OC([H])([H])C([H])([H])[H])C([H])([H])[H],-0.132952951
[H]C(=O)C#CC1([H])OC1([H])[H],1.506957574
[H]C(=O)C([H])([H])C([H])(C#N)C([H])([H])[H],0.33866938
[H]OC1SC([H])=C(C=1[H])N([H])[H],0.465951777
[H]OC([H])([H])C([H])([H])N(C([H])=O)C([H])([H])[H],-0.010336528
[H]OC1([H])C([H])=NN([H])C1([H])C([H])([H])[H],0.374830681
[H]C([H])=C([H])C1=C([H])C([H])=C([H])C1([H])[H],-0.469082565
[H]OC1([H])C([H])(N([H])[H])C1([H])C([H])([H])C([H])([H])[H],-0.769185473
[H]C(=O)C([H])=C([H])OC([H])([H])C([H])([H])[H],0.092763559
[H]C([H])=C1C([H])([H])C(=O)N([H])C1([H])[H],0.257912132
[H]C1C([H])=C([H])S(=O)(=O)C=1[H],0.480802137
[H]N=C(C#CC([H])([H])O[H])N([H])[H],-1.761378
[H]C1C(=C([H])C([H])(C=1[H])N([H])[H])C([H])([H])[H],0.568468617
[H]C([H])([H])C1([H])C([H])([H])C(=O)C([H])([H])C1([H])[H],-0.89175703
[H]N([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-0.522472079
[H]N1C([H])([H])C([H])([H])N2C([H])([H])C1([H])C2([H])[H],-0.426819605
[H]C(=C([H])C1([H])OC([H])([H])C1([H])[H])C([H])([H])[H],-0.699285588
[H]C([H])=C([H])C1([H])C([H])([H])N([H])C1([H])[H],0.362492768
[H]C([H])=C(C([H])([H])[H])C1([H])C([H])([H])N([H])C1([H])[H],-1.660251979
[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],-0.621982955
[H]OC([H])([H])C(=C([H])[H])C1([H])C([H])([H])C1([H])[H],-0.698747206
[H]C1=NOC2(O1)C([H])([H])C2([H])[H],1.427187358
[H]C(=C([H])C1([H])N([H])C1([H])[H])C([H])([H])C([H])([H])[H],-0.422333091
[H]C1SC([H])=C2C=1N([H])C2([H])[H],1.803740462
[H]C1=NOC([H])=C1C#N,2.168359438
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-2.243588503
[H]C#CC(=C([H])C([H])([H])N([H])[H])C([H])([H])[H],-0.349651567
[H]C([H])([H])N1C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-0.286974969
[H]C1=NC([H])([H])C([H])([H])C(=C([H])[H])N1[H],1.01985677
[H]N1C([H])([H])C([H])([H])OC2([H])C([H])([H])C12[H],-0.133895119
[H]C(=C([H])C1([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H],-1.595421854
[H]OC([H])([H])C1([H])C([H])([H])C([H])(N([H])[H])C1([H])[H],-0.763981117
[H][C]([H])[N]N([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.290349626
[H][C]([N]N([H])C([H])([H])C([H])=C([H])[H])C([H])([H])[H],-0.400304308
[H]OC([H])([H])C([H])=C([H])OC([H])=C([H])[H],0.187698191
[H]C1=C([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])N([H])[H],1.292771405
[H]N=C1N([H])C(=C([H])C1([H])[H])C([H])([H])[H],0.389995098
[H]C1([H])OC(=O)C2([H])C([H])([H])C12[H],0.616070528
[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-2.26853352
[H]N1C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-0.408738954
[H]OC1([H])C([H])([H])C(=C([H])[H])C([H])([H])C1([H])[H],-0.812614926
[H]N1C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C1([H])[H],-0.799424576
[H]C#CC([H])(C([H])=O)C([H])([H])O[H],0.843895699
[H]OC1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],-0.546250602
[H]C1=NOC([H])([H])C2([H])C([H])([H])C12[H],0.536075987
[H]N=C([H])N([H])C(=O)C([H])([H])C([H])([H])[H],0.22323138
[H]O[N]C([H])=C([H])[C](C([H])([H])[H])C([H])([H])[H],-0.115006895
[H]N1C([H])([H])C([H])(C#N)C1([H])C([H])([H])[H],-1.656707633
[H]C1OC(=NN([H])[H])C([H])([H])C=1[H],1.014607549
[H]C#CC([H])(N([H])C([H])=N[H])C([H])([H])[H],0.196087971
[H]C([H])=C([H])C1([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-1.004862043
[H]C([H])=C1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-0.36845006
[H]C1([H])OC1([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-0.669360541
[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],-1.358668521
[H]C([H])([H])OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],-0.513409321
[H]C1=NC2([H])C([H])([H])C2([H])N1[H],1.411888346
[H]C1([H])OC2([H])C([H])([H])C2([H])C1=O,0.713113822
[H]C1OC([H])([H])C([H])([H])C([H])([H])C=1[H],0.516514787
[H]OC([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],-1.349426303
[H]C([H])([H])C12OC([H])([H])C([H])([H])C1([H])C2([H])[H],-0.757924323
[H]OC([H])(C([H])([H])[H])C1([H])N(C([H])([H])[H])C1([H])[H],-0.754963224
[H]OC1([H])C([H])=C([H])C([H])(N([H])[H])C1([H])[H],-0.232957343
[H]OC1([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1([H])[H],-0.631359769
[H]C1=NSC(C#N)=C1[H],2.221165706
[H]N([H])C1([H])C([H])([H])C1(N([H])C([H])([H])[H])C([H])([H])[H],-1.061033195
[H]C(=O)OC1([H])C([H])([H])C1([H])N([H])[H],0.65084101
[H]C(=O)OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.591878447
[H]C#CC([H])([H])C([H])([H])[C]([H])[N]O[H],1.68296351
[H]OC([H])([H])C1(C([H])([H])N([H])[H])C([H])([H])C1([H])[H],-0.768557361
[H]C1([H])OC1([H])C1([H])OC1([H])[H],1.58551643
[H]C(=C([H])C([H])(OC([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1.338524074
[H]N([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-2.326005761
[H]OC([H])(C(=C([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1.380607573
[H]C([H])=C([H])C([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1.655316813
[H]C#CC(C([H])=C([H])[H])(N([H])[H])C([H])([H])[H],-0.325648718
[H]N=C(C(=C([H])[H])C([H])([H])[H])N([H])C([H])([H])[H],-0.54230247
[H]C([H])=C([H])C1([H])C([H])([H])OC([H])([H])C1([H])[H],-0.763353005
[H]C(C(=O)N([H])[H])=C(C([H])([H])[H])C([H])([H])[H],-0.344492076
[H]ON([H])C(=NC([H])=C([H])[H])C([H])([H])[H],0.50274119
[H]N1C([H])([H])C(N([H])[H])(C([H])([H])[H])C1([H])[H],0.259975928
[H]C#CC1C([H])=NSC=1[H],-1.077678162
[H]C1C(=O)C([H])([H])C([H])([H])C=1C([H])([H])[H],-0.294736638
[H]C#CC([H])([H])C(OC([H])([H])[H])=C([H])[H],0.005141944
[H]C([H])([H])C12C([H])([H])C([H])([H])OC1([H])C2([H])[H],-0.748861565
[H]C([H])=C(C(=O)C#N)C([H])([H])[H],0.977145159
[H]N([H])C(=O)C([H])([H])C1([H])OC1([H])[H],1.007249667
[H]C([H])=C([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],-0.316675691
[H]C([H])([H])C1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],-2.259425897
[H]C(=O)C1([H])N([H])C([H])([H])C([H])([H])C1([H])[H],0.280972813
[H]O[N][C]([H])C([H])(OC([H])([H])[H])C([H])([H])[H],0.209278322
[H]C1OC(=C([H])C([H])([H])C=1[H])C([H])([H])[H],-0.203660408
[H]C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-0.851961652
[H]C([H])([H])C(C#N)(C([H])([H])[H])C([H])([H])[H],0.170963494
[H]N(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])[H],-0.291147427
[H]OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.636115473
[H]OC([H])([H])C1([H])C([H])([H])N([H])C1([H])[H],0.595253104
[H]C(OC([H])([H])[H])=C([H])C([H])([H])C#N,0.412696858
[H]C(=O)C([H])=C([H])C(=C([H])[H])C([H])([H])[H],-0.185490027
[H]C(=O)N([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],-0.316855151
[H]N1C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C12[H],-0.911138769
[H]OC([H])([H])C1([H])C([H])([H])C1([H])O[H],0.889882466
[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])N([H])[H],-0.77483848
[H]N1C([H])(C#N)C1([H])C([H])([H])C([H])([H])[H],-1.102084797
[H]N1C([H])([H])C(N([H])[H])(C([H])([H])[H])C1([H])C([H])([H])[H],-0.470742575
[H]C(OC([H])([H])[H])=C([H])C([H])([H])OC([H])([H])[H],-0.406675158
[H]C#CC([H])([H])OC([H])([H])C#C[H],0.753402716
[H]N([H])C(=O)C([H])(N([H])C([H])([H])[H])C([H])([H])[H],-0.363604625
[H]C1=NOC(=C1C([H])([H])[H])C([H])([H])[H],0.372587424
[H][C]([H])[N]OC([H])([H])C([H])([H])C([H])=O,0.821732321
[H]C([H])=C(C([H])([H])[H])C([H])([H])C1([H])N([H])C1([H])[H],-1.649888132
[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],1.232786715
[H]N1C([H])(C#CC([H])([H])[H])C1([H])C([H])([H])[H],-0.995574959
[H]O[N]C([H])=C([H])[C]([H])C([H])([H])N([H])[H],0.485198921
[H]C#CC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],-0.09540083
[H]N=C([H])N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.167139247
[H]ON=C(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.74235612
[H]C#CC(=N[H])N([H])C([H])([H])C([H])([H])[H],0.18428844
[H]C1=C([H])C2([H])C([H])([H])C1([H])C2([H])C([H])([H])[H],0.002898687
[H]N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-2.318019767
[H]C([H])([H])C([H])([H])N1C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],-1.63467885
[H][C]([N]C([H])([H])C([H])([H])[H])N1C([H])([H])C1([H])[H],-0.414481692
[H]C([H])([H])ON(C(=O)C([H])([H])[H])C([H])([H])[H],0.146646589
[H]N([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])C([H])([H])[H],-1.676493159
[H]C([H])=C1C([H])=C([H])C2([H])N([H])C12[H],-0.507262797
[H]OC([H])([H])C([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1.412731012
[H]N([H])C1([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-0.338614743
[H]C([H])([H])C#CC(=O)C([H])([H])C([H])([H])[H],-0.120794498
[H]OC([H])([H])C1(O[H])C([H])([H])C1([H])[H],0.863322304
[H]N1C2([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C2([H])[H],-1.03828657
[H]C(=C(C([H])([H])N([H])[H])C([H])([H])N([H])[H])C([H])([H])[H],-1.105090761
[H]C1=C(C(=O)N([H])C1([H])[H])C([H])([H])[H],0.2167708
[H]N=C1N([H])C([H])([H])C2([H])C([H])([H])C12[H],0.030176691
[H]C([H])([H])C([H])(C#N)C([H])([H])[H],1.500138073
[H]N=C([H])N(C([H])([H])[H])C([H])([H])C#N,0.63608038
[H]OC1([H])C([H])(OC([H])([H])[H])C1([H])N([H])[H],0.182493835
[H]OC([H])([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H],-1.416095898
[H]ON(C(=O)C([H])=C([H])[H])C([H])([H])[H],0.759010858
[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H],-0.480702635
[H]C#CC(=C([H])C([H])=C([H])[H])C([H])([H])[H],-0.308241045
[H]C#CC(OC([H])=O)=C([H])[H],1.425706809
[H]C1([H])C(=O)C2([H])OC1([H])C2([H])[H],0.778975844
[H]N([H])C([H])([H])C1(OC([H])([H])C1([H])[H])C([H])([H])[H],-0.778562287
[H]C#CC(=NO[H])C([H])([H])O[H],0.716299247
[H]N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],0.360428972
[H]OC([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H],-0.855416268
[H]C([H])=C([H])C(=C([H])C([H])([H])[H])C([H])([H])N([H])[H],-1.052643415
[H]N([H])C(=O)C1([H])OC1([H])C([H])([H])[H],0.618134325
[H]C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.643518221
[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N([H])[H],-0.754245382
